sample_index,host_elapsed_s,pulse_fpga_time_s,group_id,pulse_id,valid,invalid_reason,baseline_pre_v,baseline_post_v,baseline_for_area_v,threshold_v,pulse_duration_s,pulse_height_v,peak_height_v,pulse_area_v_us,correction_active_v,effective_high_v,live_target_area_v_us,live_area_error_v_us,live_p_term_v_us,live_i_term_v_us,live_d_term_v_us,live_pid_latency_cycles
665,6.65144038499966,5540.401107384,6647834,0,1,none,-0.108154296875,-0.1104736328125,-0.10931396484375,-0.0098876953125,4.64e-07,0.43428618332435337,0.4976806640625,0.2015087890625,0.0341796875,0.5341796875,0.2,0.0002568359375,0.0,-0.0097421875,0.0,16
666,6.661440077999941,5540.41110832,6657835,0,1,none,-0.1025390625,-0.109619140625,-0.1060791015625,-0.0079345703125,4.56e-07,0.436315703810307,0.49609375,0.1989599609375,0.0341796875,0.5341796875,0.2,-0.00013867187500000001,-3.61328125e-05,-0.0097392578125,0.0,3
667,6.671444122000139,5540.421110256,6667837,0,1,none,-0.10498046875,-0.1114501953125,-0.10821533203125,-0.0096435546875,4.56e-07,0.4371080900493421,0.4947509765625,0.19932128906250002,0.0340576171875,0.5340576171875,0.2,-0.000544921875,0.0,-0.009732421875000001,0.0,3
668,6.681441306999659,5540.431109192,6677836,0,1,none,-0.1051025390625,-0.1107177734375,-0.10791015625,-0.009521484375,4.56e-07,0.43833093475877194,0.4920654296875,0.19987890625000002,0.0340576171875,0.5340576171875,0.2,0.000287109375,0.0,-0.009729492187500001,0.0,3
669,6.691440480999518,5540.441108128,6687835,0,1,none,-0.1065673828125,-0.1103515625,-0.10845947265625,-0.0096435546875,4.56e-07,0.4391254625822368,0.4959716796875,0.2002412109375,0.0340576171875,0.5340576171875,0.2,0.0008203125,0.0,-0.009724609375,0.0,3
670,6.701430744999925,5540.451098064,6697825,0,1,none,-0.105712890625,-0.111083984375,-0.1083984375,-0.0084228515625,4.56e-07,0.43784479509320173,0.4957275390625,0.1996572265625,0.0340576171875,0.5340576171875,0.2,0.0013730468750000001,3.22265625e-05,-0.00971875,0.0,16
671,6.71145093999985,5540.461112,6707839,0,1,none,-0.108642578125,-0.111572265625,-0.110107421875,-0.0113525390625,4.56e-07,0.4395002398574561,0.5030517578125,0.200412109375,0.0340576171875,0.5340576171875,0.2,0.00064453125,6.34765625e-05,-0.0097197265625,0.0,16
672,6.721443284000088,5540.471110944,6717838,0,1,none,-0.1087646484375,-0.1114501953125,-0.110107421875,-0.0107421875,4.64e-07,0.4334885169719827,0.4993896484375,0.201138671875,0.0340576171875,0.5340576171875,0.2,-0.001322265625,5.56640625e-05,-0.009716796875000001,0.0,16
673,6.7314447139997355,5540.48110888,6727836,0,1,none,-0.107421875,-0.108642578125,-0.1080322265625,-0.00927734375,4.64e-07,0.43179426522090514,0.4998779296875,0.2003525390625,0.0340576171875,0.5340576171875,0.2,-0.0005302734375,-6.54296875e-05,-0.009713867187500001,0.0,16
674,6.741440822000186,5540.491107816,6737835,0,1,none,-0.1015625,-0.1094970703125,-0.10552978515625,-0.0078125,4.56e-07,0.43560255619517546,0.492431640625,0.19863476562500001,0.0340576171875,0.5340576171875,0.2,-3.125e-05,-5.17578125e-05,-0.0097119140625,0.0,3
675,6.751442705000045,5540.501108752,6747836,0,1,none,-0.1036376953125,-0.1103515625,-0.10699462890625,-0.00927734375,4.56e-07,0.4352363452576754,0.4964599609375,0.1984677734375,0.0340576171875,0.5340576171875,0.2,0.0001611328125,-3.3203125e-05,-0.009705078125,0.0,3
676,6.761432993000199,5540.511106688,6757834,0,1,none,-0.1053466796875,-0.1092529296875,-0.1072998046875,-0.0103759765625,4.56e-07,0.43749571683114036,0.497314453125,0.199498046875,0.0340576171875,0.5340576171875,0.2,7.8125e-06,0.0,-0.0097080078125,0.0,3
677,6.771445712000059,5540.521106624,6767834,0,1,none,-0.1063232421875,-0.1097412109375,-0.1080322265625,-0.0108642578125,4.56e-07,0.43662409196820173,0.489501953125,0.1991005859375,0.0341796875,0.5341796875,0.2,-0.000208984375,0.0,-0.009703125,0.0,3
678,6.781433834999916,5540.53110556,6777833,0,1,none,-0.1058349609375,-0.1109619140625,-0.1083984375,-0.0101318359375,4.56e-07,0.439489531935307,0.498291015625,0.2004072265625,0.0341796875,0.5341796875,0.2,0.00062109375,4.6875e-05,-0.00969921875,0.0,3
679,6.791434853999817,5540.541109496,6787837,0,1,none,-0.107177734375,-0.11181640625,-0.1094970703125,-0.0101318359375,4.56e-07,0.4388234991776316,0.490478515625,0.200103515625,0.0341796875,0.5341796875,0.2,0.0010888671875,3.90625e-05,-0.0096962890625,0.0,16
680,6.801432219000162,5540.551103432,6797831,0,1,none,-0.1070556640625,-0.111083984375,-0.10906982421875,-0.010009765625,4.56e-07,0.43908263089364036,0.4935302734375,0.20022167968750001,0.0341796875,0.5341796875,0.2,0.0006455078125,7.51953125e-05,-0.009689453125,0.0,16
681,6.8114432399997895,5540.561113376,6807841,0,1,none,-0.10888671875,-0.1104736328125,-0.10968017578125,-0.0107421875,4.64e-07,0.433477993669181,0.5069580078125,0.2011337890625,0.0341796875,0.5341796875,0.2,0.0009892578125000001,2.9296875e-05,-0.0096904296875,0.0,16
682,6.821440802999859,5540.571106312,6817834,0,1,none,-0.10888671875,-0.111328125,-0.110107421875,-0.0106201171875,4.64e-07,0.432373046875,0.4967041015625,0.20062109375,0.0341796875,0.5341796875,0.2,-0.00070703125,0.0,-0.0096865234375,0.0,16
683,6.831439950999993,5540.581110248,6827838,0,1,none,-0.1087646484375,-0.1114501953125,-0.110107421875,-0.0101318359375,4.64e-07,0.4347513133081896,0.501220703125,0.201724609375,0.0341796875,0.5341796875,0.2,-0.0003291015625,-3.61328125e-05,-0.009681640625,0.0,16
684,6.841441284999746,5540.591110184,6837838,0,1,none,-0.1041259765625,-0.1114501953125,-0.1077880859375,-0.0096435546875,4.56e-07,0.4362000582510965,0.4957275390625,0.1989072265625,0.0341796875,0.5341796875,0.2,0.000318359375,0.0,-0.009681640625,0.0,3
685,6.851446677999775,5540.60111112,6847839,0,1,none,-0.1036376953125,-0.1097412109375,-0.106689453125,-0.00830078125,4.56e-07,0.43671832168311403,0.491943359375,0.1991435546875,0.0341796875,0.5341796875,0.2,-0.0005546875000000001,-3.7109375e-05,-0.0096767578125,0.0,16
686,6.86144103999959,5540.611110056,6857838,0,1,none,-0.10498046875,-0.1099853515625,-0.10748291015625,-0.0093994140625,4.56e-07,0.43702028508771923,0.49365234375,0.19928125,0.0341796875,0.5341796875,0.2,-0.00084765625,0.0,-0.0096787109375,0.0,3
687,6.8714433850000205,5540.621109992,6867838,0,1,none,-0.1060791015625,-0.1104736328125,-0.1082763671875,-0.009765625,4.56e-07,0.4382666872258772,0.498291015625,0.19984960937500001,0.0341796875,0.5341796875,0.2,0.00061328125,0.0,-0.009677734375,0.0,16
688,6.881444761999774,5540.631110928,6877839,0,1,none,-0.106689453125,-0.1107177734375,-0.10870361328125,-0.0103759765625,4.56e-07,0.43947668242872806,0.4984130859375,0.2004013671875,0.0341796875,0.5341796875,0.2,0.000578125,4.78515625e-05,-0.00967578125,0.0,16
689,6.891436939999949,5540.641107864,6887836,0,1,none,-0.10693359375,-0.11328125,-0.110107421875,-0.0093994140625,4.56e-07,0.4388234991776316,0.494873046875,0.200103515625,0.0341796875,0.5341796875,0.2,0.001171875,0.0,-0.009677734375,0.0,16
690,6.901438252999469,5540.651106808,6897835,0,1,none,-0.1082763671875,-0.1114501953125,-0.10986328125,-0.0107421875,4.64e-07,0.433172817887931,0.50146484375,0.2009921875,0.0341796875,0.5341796875,0.2,-0.0007001953125,-5.6640625e-05,-0.0096748046875,0.0,16
691,6.911440264999328,5540.661108744,6907837,0,1,none,-0.109375,-0.1104736328125,-0.10992431640625,-0.0115966796875,4.64e-07,0.43328646955818967,0.502197265625,0.201044921875,0.0341796875,0.5341796875,0.2,-0.00149609375,0.0,-0.0096767578125,0.0,16
692,6.921440297000117,5540.67110868,6917837,0,1,none,-0.1026611328125,-0.1103515625,-0.10650634765625,-0.009033203125,4.56e-07,0.4346666837993421,0.488037109375,0.1982080078125,0.0341796875,0.5341796875,0.2,-0.0002646484375,-5.95703125e-05,-0.0096767578125,0.0,3
693,6.931438583999807,5540.681109616,6927838,0,1,none,-0.1036376953125,-0.1104736328125,-0.1070556640625,-0.0096435546875,4.56e-07,0.4376027960526316,0.4952392578125,0.199546875,0.0341796875,0.5341796875,0.2,6.25e-05,0.0,-0.0096728515625,0.0,16
694,6.941439404999983,5540.691107552,6937836,0,1,none,-0.1046142578125,-0.111572265625,-0.10809326171875,-0.009521484375,4.56e-07,0.4373372395833333,0.4951171875,0.19942578125000002,0.0341796875,0.5341796875,0.2,-6.8359375e-05,0.0,-0.0096767578125,0.0,3
695,6.951441915000032,5540.701110488,6947839,0,1,none,-0.1053466796875,-0.111328125,-0.10833740234375,-0.0096435546875,4.56e-07,0.43845086348684204,0.494140625,0.19993359375,0.0341796875,0.5341796875,0.2,7.91015625e-05,0.0,-0.009673828125,0.0,3
696,6.96144240600006,5540.711110424,6957839,0,1,none,-0.1058349609375,-0.111083984375,-0.10845947265625,-0.009765625,4.56e-07,0.4368618078399123,0.493896484375,0.199208984375,0.0341796875,0.5341796875,0.2,0.000978515625,0.0,-0.009677734375,0.0,3
697,6.971441633999348,5540.72110936,6967838,0,1,none,-0.1080322265625,-0.1104736328125,-0.1092529296875,-0.0113525390625,4.56e-07,0.4390569318804825,0.4947509765625,0.20020996093750001,0.0340576171875,0.5340576171875,0.2,0.001251953125,4.4921875e-05,-0.009682617187500001,0.0,3
698,6.981436437999946,5540.731109304,6977838,0,1,none,-0.106689453125,-0.1097412109375,-0.10821533203125,-0.009765625,4.64e-07,0.43247196592133613,0.4951171875,0.2006669921875,0.0340576171875,0.5340576171875,0.2,0.0008007812500000001,6.4453125e-05,-0.0096865234375,0.0,16
699,6.991441794999446,5540.74111224,6987841,0,1,none,-0.1090087890625,-0.1085205078125,-0.1087646484375,-0.010986328125,4.64e-07,0.43141963564116376,0.496337890625,0.2001787109375,0.0340576171875,0.5340576171875,0.2,-0.0018457031250000001,5.37109375e-05,-0.0096953125,0.0,16
700,7.0014373509993675,5540.751110176,6997839,0,1,none,-0.1094970703125,-0.1109619140625,-0.1102294921875,-0.01123046875,4.64e-07,0.43320228313577586,0.5037841796875,0.201005859375,0.0340576171875,0.5340576171875,0.2,-0.0007529296875,-7.51953125e-05,-0.009698242187500001,0.0,16
701,7.011444600999312,5540.761111112,7007840,0,1,none,-0.107666015625,-0.10986328125,-0.1087646484375,-0.0093994140625,4.64e-07,0.4320173592403017,0.49755859375,0.2004560546875,0.0340576171875,0.5340576171875,0.2,-0.0003681640625,-5.6640625e-05,-0.00970703125,0.0,3
702,7.021439976999318,5540.771108048,7017837,0,1,none,-0.1046142578125,-0.1090087890625,-0.1068115234375,-0.0103759765625,4.56e-07,0.43623004043311403,0.4927978515625,0.1989208984375,0.0340576171875,0.5340576171875,0.2,-0.00073828125,0.0,-0.0097119140625,0.0,3
703,7.03144953499941,5540.781117984,7027847,0,1,none,-0.1036376953125,-0.1092529296875,-0.1064453125,-0.0087890625,4.56e-07,0.4372965494791667,0.4971923828125,0.1994072265625,0.0340576171875,0.5340576171875,0.2,-0.0006103515625,0.0,-0.009713867187500001,0.0,16
704,7.041439366999839,5540.79110992,7037839,0,1,none,-0.10546875,-0.1114501953125,-0.10845947265625,-0.0098876953125,4.56e-07,0.43680612664473684,0.495849609375,0.19918359375,0.0340576171875,0.5340576171875,0.2,-0.0006005859375,0.0,-0.0097236328125,0.0,3
705,7.051442833999317,5540.801110856,7047840,0,1,none,-0.1068115234375,-0.11083984375,-0.10882568359375,-0.010498046875,4.56e-07,0.43704598410087714,0.4937744140625,0.19929296875,0.0340576171875,0.5340576171875,0.2,-0.001240234375,0.0,-0.0097275390625,0.0,3
706,7.061439619999874,5540.811111792,7057841,0,1,none,-0.1063232421875,-0.110595703125,-0.10845947265625,-0.010009765625,4.56e-07,0.43629000479714913,0.492919921875,0.1989482421875,0.0340576171875,0.5340576171875,0.2,0.000609375,0.0,-0.0097373046875,0.0,3
707,7.071444280999458,5540.821109728,7067839,0,1,none,-0.10791015625,-0.11083984375,-0.109375,-0.010986328125,4.56e-07,0.4375256990131579,0.493896484375,0.19951171875,0.0343017578125,0.5343017578125,0.2,0.0008427734375,5.95703125e-05,-0.0097412109375,0.0,16
708,7.08144024000012,5540.831112672,7077842,0,1,none,-0.10693359375,-0.1112060546875,-0.10906982421875,-0.0093994140625,4.64e-07,0.43374949488146547,0.50244140625,0.201259765625,0.0343017578125,0.5343017578125,0.2,0.0011904296875,5.17578125e-05,-0.0097412109375,0.0,16
709,7.0914445499993235,5540.841112608,7087842,0,1,none,-0.108154296875,-0.11279296875,-0.1104736328125,-0.0101318359375,4.64e-07,0.43291183997844823,0.5020751953125,0.20087109375,0.0343017578125,0.5343017578125,0.2,-0.0002353515625,-6.25e-05,-0.00974609375,0.0,16
710,7.10143601099935,5540.851107544,7097837,0,1,none,-0.10888671875,-0.1102294921875,-0.10955810546875,-0.0107421875,4.64e-07,0.43370740167025856,0.498291015625,0.201240234375,0.0343017578125,0.5343017578125,0.2,-0.0009765625,-3.3203125e-05,-0.00974609375,0.0,16
711,7.1114487179993375,5540.86111748,7107847,0,1,none,-0.103271484375,-0.1109619140625,-0.10711669921875,-0.0093994140625,4.56e-07,0.4367118969298246,0.493408203125,0.19914062500000002,0.0343017578125,0.5343017578125,0.2,-0.000447265625,0.0,-0.0097490234375,0.0,16
712,7.121441762999893,5540.871112416,7117842,0,1,none,-0.10400390625,-0.1102294921875,-0.10711669921875,-0.0091552734375,4.56e-07,0.4377291495339912,0.4903564453125,0.1996044921875,0.0343017578125,0.5343017578125,0.2,-0.0006220703125,0.0,-0.009751953125,0.0,16
713,7.131443808999393,5540.881111352,7127841,0,1,none,-0.104248046875,-0.1107177734375,-0.10748291015625,-0.009033203125,4.56e-07,0.43786406935307015,0.495849609375,0.199666015625,0.0343017578125,0.5343017578125,0.2,2.9296875e-05,0.0,-0.00975,0.0,3
714,7.141435255000033,5540.891110288,7137840,0,1,none,-0.1064453125,-0.112060546875,-0.1092529296875,-0.01025390625,4.56e-07,0.43845942982456143,0.4937744140625,0.19993750000000002,0.0343017578125,0.5343017578125,0.2,3.125e-05,0.0,-0.0097578125,0.0,3
715,7.151435772999321,5540.901104224,7147834,0,1,none,-0.106689453125,-0.1104736328125,-0.10858154296875,-0.0098876953125,4.56e-07,0.43713807223135964,0.496337890625,0.1993349609375,0.0343017578125,0.5343017578125,0.2,-0.000251953125,0.0,-0.009760742187500001,0.0,3
716,7.16143102299975,5540.91111216,7157842,0,1,none,-0.1064453125,-0.1121826171875,-0.10931396484375,-0.0091552734375,4.56e-07,0.4380932188870613,0.49755859375,0.1997705078125,0.0343017578125,0.5343017578125,0.2,0.0003583984375,0.0,-0.009765625,0.0,3
717,7.171447116999843,5540.921114104,7167844,0,1,none,-0.10791015625,-0.1104736328125,-0.10919189453125,-0.010009765625,4.64e-07,0.4328108162715517,0.49560546875,0.20082421875,0.034423828125,0.534423828125,0.2,0.000568359375,5.95703125e-05,-0.009771484375,0.0,3
718,7.181446363999385,5540.93111504,7177845,0,1,none,-0.109130859375,-0.1109619140625,-0.11004638671875,-0.0113525390625,4.64e-07,0.4340988685344827,0.501220703125,0.201421875,0.034423828125,0.534423828125,0.2,-0.0009853515625000001,-5.2734375e-05,-0.009773437500000001,0.0,3
719,7.19144059700011,5540.941113976,7187844,0,1,none,-0.10888671875,-0.1102294921875,-0.10955810546875,-0.0103759765625,4.64e-07,0.4327392578125,0.5074462890625,0.200791015625,0.034423828125,0.534423828125,0.2,-0.0010224609375,-4.4921875e-05,-0.009779296875,0.0,16
720,7.201430893999714,5540.951112912,7197843,0,1,none,-0.1016845703125,-0.11083984375,-0.10626220703125,-0.00732421875,4.56e-07,0.4355297423245614,0.48681640625,0.1986015625,0.034423828125,0.534423828125,0.2,-0.000669921875,0.0,-0.0097841796875,0.0,16
721,7.21143974899951,5540.961112848,7207843,0,1,none,-0.1055908203125,-0.1109619140625,-0.1082763671875,-0.01123046875,4.56e-07,0.43814247532894735,0.498046875,0.19979296875,0.034423828125,0.534423828125,0.2,-0.00053125,0.0,-0.0097880859375,0.0,16
722,7.221435658999326,5540.971112784,7217843,0,1,none,-0.10498046875,-0.1104736328125,-0.10772705078125,-0.0091552734375,4.56e-07,0.43726228412828944,0.4940185546875,0.1993916015625,0.034423828125,0.534423828125,0.2,-9.47265625e-05,0.0,-0.0097958984375,0.0,3
723,7.231440152999312,5540.98111672,7227847,0,1,none,-0.1060791015625,-0.1109619140625,-0.1085205078125,-0.010009765625,4.56e-07,0.4375749554550438,0.4923095703125,0.1995341796875,0.034423828125,0.534423828125,0.2,0.00044140625,0.0,-0.009798828125,0.0,3
724,7.241438201999699,5540.991110656,7237841,0,1,none,-0.1060791015625,-0.1123046875,-0.10919189453125,-0.0096435546875,4.56e-07,0.4380032723410088,0.49365234375,0.1997294921875,0.034423828125,0.534423828125,0.2,0.000818359375,0.0,-0.00980859375,0.0,3
725,7.25144156099941,5541.001114592,7247845,0,1,none,-0.1055908203125,-0.1090087890625,-0.1072998046875,-0.0078125,4.56e-07,0.43559827302631576,0.49609375,0.1986328125,0.034423828125,0.534423828125,0.2,0.0005966796875,4.1992187500000003e-05,-0.0098154296875,0.0,3
726,7.261442789999819,5541.011109536,7257840,0,1,none,-0.106689453125,-0.1092529296875,-0.10797119140625,-0.00927734375,4.64e-07,0.43179426522090514,0.5,0.2003525390625,0.034423828125,0.534423828125,0.2,0.00176953125,7.031250000000001e-05,-0.009823242187500001,0.0,3
727,7.271453018999637,5541.021116472,7267847,0,1,none,-0.107666015625,-0.10986328125,-0.1087646484375,-0.0098876953125,4.64e-07,0.43191002155172414,0.5,0.20040625,0.0345458984375,0.5345458984375,0.2,-0.001064453125,-5.7617187500000004e-05,-0.0098330078125,0.0,16
728,7.2814413969999805,5541.031116408,7277847,0,1,none,-0.109619140625,-0.1099853515625,-0.10980224609375,-0.010986328125,4.64e-07,0.4323835701778017,0.4969482421875,0.2006259765625,0.0345458984375,0.5345458984375,0.2,-0.0009218750000000001,-4.39453125e-05,-0.009837890625,0.0,16
729,7.291447089999565,5541.041115344,7287846,0,1,none,-0.1026611328125,-0.1107177734375,-0.106689453125,-0.0089111328125,4.56e-07,0.4348594263980263,0.4893798828125,0.1982958984375,0.0345458984375,0.5345458984375,0.2,-0.0003701171875,-6.34765625e-05,-0.00984765625,0.0,16
730,7.301441673999761,5541.05111128,7297842,0,1,none,-0.1043701171875,-0.10986328125,-0.10711669921875,-0.0093994140625,4.56e-07,0.4363542523300439,0.4984130859375,0.19897753906250001,0.0345458984375,0.5345458984375,0.2,-0.0009208984375000001,0.0,-0.009854492187500001,0.0,16
731,7.311441834999641,5541.061115216,7307846,0,1,none,-0.1041259765625,-0.1107177734375,-0.107421875,-0.0089111328125,4.56e-07,0.43728798314144735,0.4932861328125,0.1994033203125,0.0345458984375,0.5345458984375,0.2,0.000486328125,0.0,-0.009859375,0.0,3
732,7.321438092999415,5541.071112152,7317843,0,1,none,-0.1065673828125,-0.1102294921875,-0.1083984375,-0.0108642578125,4.56e-07,0.4377248663651315,0.4979248046875,0.1996025390625,0.0345458984375,0.5345458984375,0.2,-5.859375e-05,0.0,-0.009870117187500001,0.0,3
733,7.3314461989994015,5541.081116088,7327847,0,1,none,-0.107177734375,-0.11083984375,-0.1090087890625,-0.010009765625,4.56e-07,0.43833093475877194,0.49658203125,0.19987890625000002,0.0345458984375,0.5345458984375,0.2,-0.000626953125,0.0,-0.0098759765625,0.0,3
734,7.34144188099981,5541.091114024,7337845,0,1,none,-0.1077880859375,-0.1109619140625,-0.109375,-0.0107421875,4.56e-07,0.437292266310307,0.492431640625,0.1994052734375,0.0345458984375,0.5345458984375,0.2,0.000703125,0.0,-0.009888671875,0.0,3
735,7.351438951999626,5541.10110996,7347841,0,1,none,-0.1070556640625,-0.1107177734375,-0.10888671875,-0.0096435546875,4.56e-07,0.4369110642817982,0.4964599609375,0.1992314453125,0.0345458984375,0.5345458984375,0.2,0.00048046875,6.54296875e-05,-0.0098994140625,0.0,16
736,7.361438701999759,5541.111115904,7357847,0,1,none,-0.1082763671875,-0.10888671875,-0.10858154296875,-0.0106201171875,4.64e-07,0.4326319201239224,0.4951171875,0.2007412109375,0.0345458984375,0.5345458984375,0.2,-0.00146484375,6.15234375e-05,-0.0099091796875,0.0,16
737,7.371440092999364,5541.12111684,7367848,0,1,none,-0.1094970703125,-0.1112060546875,-0.1103515625,-0.01123046875,4.64e-07,0.43418515961745685,0.5015869140625,0.2014619140625,0.034912109375,0.534912109375,0.2,-0.000837890625,-5.17578125e-05,-0.0099189453125,0.0,16
738,7.3814412719993925,5541.131115776,7377847,0,1,none,-0.1005859375,-0.1082763671875,-0.10443115234375,-0.0067138671875,4.56e-07,0.4335380688048246,0.490478515625,0.19769335937500002,0.034912109375,0.534912109375,0.2,-0.0008134765625,0.0,-0.0099228515625,0.0,16
739,7.3914415769995685,5541.141116712,7387848,0,1,none,-0.102783203125,-0.110107421875,-0.1064453125,-0.0086669921875,4.56e-07,0.4347137986567982,0.4959716796875,0.1982294921875,0.034912109375,0.534912109375,0.2,-4.8828125e-06,0.0,-0.009929687500000001,0.0,16
740,7.401434204999532,5541.151111648,7397843,0,1,none,-0.1041259765625,-0.1097412109375,-0.10693359375,-0.009033203125,4.56e-07,0.4366390830592105,0.4930419921875,0.199107421875,0.034912109375,0.534912109375,0.2,5.2734375e-05,0.0,-0.0099384765625,0.0,3
741,7.411438223999539,5541.161110584,7407842,0,1,none,-0.104248046875,-0.1102294921875,-0.10723876953125,-0.0086669921875,4.56e-07,0.43890916255482454,0.495849609375,0.200142578125,0.034912109375,0.534912109375,0.2,0.00040429687500000003,0.0,-0.0099404296875,0.0,3
742,7.42143563099944,5541.17111452,7417846,0,1,none,-0.1065673828125,-0.1123046875,-0.10943603515625,-0.010498046875,4.56e-07,0.4389584189967105,0.4945068359375,0.2001650390625,0.034912109375,0.534912109375,0.2,0.0003837890625,0.0,-0.0099501953125,0.0,3
743,7.431438654999511,5541.181110456,7427842,0,1,none,-0.1068115234375,-0.11279296875,-0.10980224609375,-0.010498046875,4.56e-07,0.4389926843475877,0.4996337890625,0.2001806640625,0.034912109375,0.534912109375,0.2,0.0006630859375,0.0,-0.009955078125,0.0,16
744,7.441443123999306,5541.191118392,7437850,0,1,none,-0.1077880859375,-0.1114501953125,-0.109619140625,-0.0111083984375,4.56e-07,0.4386757298519737,0.5009765625,0.20003613281250002,0.034912109375,0.534912109375,0.2,0.0003603515625,3.80859375e-05,-0.009962890625,0.0,16
745,7.451444763999461,5541.201117336,7447849,0,1,none,-0.10693359375,-0.1099853515625,-0.10845947265625,-0.009521484375,4.64e-07,0.4325835129310345,0.4981689453125,0.20071875,0.034912109375,0.534912109375,0.2,-0.0012919921875,-6.73828125e-05,-0.009970703125,0.0,16
746,7.461440260000018,5541.211118272,7457850,0,1,none,-0.107666015625,-0.1097412109375,-0.10870361328125,-0.0093994140625,4.64e-07,0.43224466258081895,0.4964599609375,0.2005615234375,0.034912109375,0.534912109375,0.2,-0.0012216796875000001,-4.8828125e-05,-0.009973632812500001,0.0,16
747,7.471445676999792,5541.221118208,7467850,0,1,none,-0.1085205078125,-0.1094970703125,-0.1090087890625,-0.010009765625,4.64e-07,0.4321604761584052,0.495849609375,0.2005224609375,0.0347900390625,0.5347900390625,0.2,-0.0009453125,-3.41796875e-05,-0.009984375,0.0,16
748,7.481439337999291,5541.231117144,7477849,0,1,none,-0.103759765625,-0.1114501953125,-0.10760498046875,-0.0093994140625,4.56e-07,0.43590451959978066,0.49462890625,0.1987724609375,0.0347900390625,0.5347900390625,0.2,-0.000828125,0.0,-0.0099931640625,0.0,16
749,7.491444337999383,5541.24111508,7487847,0,1,none,-0.10498046875,-0.11181640625,-0.1083984375,-0.01025390625,4.56e-07,0.43825812088815785,0.496337890625,0.199845703125,0.0347900390625,0.5347900390625,0.2,-0.0006611328125,0.0,-0.01,0.0,3
750,7.501442447000045,5541.251117016,7497849,0,1,none,-0.1051025390625,-0.111328125,-0.10821533203125,-0.0093994140625,4.56e-07,0.4372965494791667,0.50146484375,0.1994072265625,0.0347900390625,0.5347900390625,0.2,0.0001181640625,0.0,-0.010013671875,0.0,3
751,7.5114362240001356,5541.261117952,7507850,0,1,none,-0.105712890625,-0.1112060546875,-0.10845947265625,-0.00927734375,4.56e-07,0.43746145148026316,0.4937744140625,0.199482421875,0.0347900390625,0.5347900390625,0.2,0.0002373046875,0.0,-0.010020507812500001,0.0,3
752,7.52143802899991,5541.271115888,7517848,0,1,none,-0.1068115234375,-0.11083984375,-0.10882568359375,-0.0096435546875,4.56e-07,0.43793260005482454,0.4962158203125,0.199697265625,0.0347900390625,0.5347900390625,0.2,0.000240234375,0.0,-0.010033203125000001,0.0,3
753,7.531436501999451,5541.281116824,7527849,0,1,none,-0.1077880859375,-0.1116943359375,-0.1097412109375,-0.0107421875,4.56e-07,0.43801826343201755,0.5001220703125,0.199736328125,0.0347900390625,0.5347900390625,0.2,0.0001201171875,0.0,-0.0100458984375,0.0,16
754,7.541438972999458,5541.291118768,7537851,0,1,none,-0.1077880859375,-0.1094970703125,-0.108642578125,-0.0096435546875,4.64e-07,0.43237725619612066,0.5025634765625,0.20062304687500002,0.0347900390625,0.5347900390625,0.2,0.0010576171875,0.0,-0.010056640625,0.0,16
755,7.551441494999381,5541.301117704,7547850,0,1,none,-0.1080322265625,-0.1124267578125,-0.1102294921875,-0.010009765625,4.64e-07,0.43385472790948276,0.4915771484375,0.20130859375000001,0.0347900390625,0.5347900390625,0.2,-0.000873046875,-5.95703125e-05,-0.010068359375,0.0,16
756,7.561434512999767,5541.31111664,7557849,0,1,none,-0.1082763671875,-0.111328125,-0.10980224609375,-0.010498046875,4.64e-07,0.43396417025862066,0.5020751953125,0.201359375,0.0347900390625,0.5347900390625,0.2,-0.00036328125,-6.933593750000001e-05,-0.010076171875,0.0,16
757,7.571440572000029,5541.321117576,7567850,0,1,none,-0.10302734375,-0.1112060546875,-0.10711669921875,-0.0093994140625,4.56e-07,0.4363692434210526,0.4935302734375,0.198984375,0.0352783203125,0.5352783203125,0.2,-0.000427734375,-4.9804687500000004e-05,-0.01008203125,0.0,16
758,7.581430215999717,5541.331115512,7577848,0,1,none,-0.10693359375,-0.1103515625,-0.108642578125,-0.01123046875,4.56e-07,0.4366583573190789,0.4942626953125,0.1991162109375,0.0352783203125,0.5352783203125,0.2,0.0001318359375,0.0,-0.010083007812500001,0.0,3
759,7.591435137999724,5541.341117448,7587850,0,1,none,-0.10400390625,-0.1114501953125,-0.10772705078125,-0.0086669921875,4.56e-07,0.43808251096491224,0.500244140625,0.199765625,0.0352783203125,0.5352783203125,0.2,0.0002119140625,0.0,-0.0100791015625,0.0,3
760,7.601440284999626,5541.351117384,7597850,0,1,none,-0.1075439453125,-0.111572265625,-0.10955810546875,-0.0107421875,4.56e-07,0.4396073190789473,0.492919921875,0.2004609375,0.0352783203125,0.5352783203125,0.2,4.9804687500000004e-05,0.0,-0.0100849609375,0.0,3
761,7.611442344999887,5541.36111932,7607852,0,1,none,-0.1063232421875,-0.1114501953125,-0.10888671875,-0.0098876953125,4.56e-07,0.4385215357730263,0.4918212890625,0.19996582031250001,0.0352783203125,0.5352783203125,0.2,0.0006162109375,0.0,-0.0100869140625,0.0,3
