sample_index,host_elapsed_s,pulse_fpga_time_s,group_id,pulse_id,valid,invalid_reason,baseline_pre_v,baseline_post_v,baseline_for_area_v,threshold_v,pulse_duration_s,pulse_height_v,peak_height_v,pulse_area_v_us,correction_active_v,effective_high_v,live_target_area_v_us,live_area_error_v_us,live_p_term_v_us,live_i_term_v_us,live_d_term_v_us,live_pid_latency_cycles
494,49.40144858399981,7314.223027576,49398533,0,1,none,-0.108154296875,-0.1094970703125,-0.10882568359375,-0.020751953125,4.64e-07,0.43300023572198276,0.502685546875,0.200912109375,-0.0196533203125,0.4803466796875,0.2,8.789062500000001e-06,0.0,0.0053994140625,0.0,3
495,49.501445165000405,7314.323026904,49498533,0,1,none,-0.1060791015625,-0.111328125,-0.10870361328125,-0.02001953125,4.56e-07,0.4388577645285087,0.4964599609375,0.200119140625,-0.0179443359375,0.4820556640625,0.2,0.000267578125,0.0,0.005408203125,0.0,3
496,49.60144676500022,7314.42303024,49598537,0,1,none,-0.108642578125,-0.1119384765625,-0.11029052734375,-0.02001953125,4.64e-07,0.4313564958243534,0.495361328125,0.2001494140625,-0.019775390625,0.480224609375,0.2,-0.0002255859375,0.0,0.0054218750000000005,0.0,16
497,49.70144699100001,7314.523028576,49698536,0,1,none,-0.1070556640625,-0.1102294921875,-0.108642578125,-0.0198974609375,4.64e-07,0.43179426522090514,0.4940185546875,0.2003525390625,-0.0203857421875,0.4796142578125,0.2,0.0004794921875,0.0,0.00543359375,0.0,3
498,49.80146299700027,7314.623039904,49798548,0,1,none,-0.1053466796875,-0.111328125,-0.10833740234375,-0.01953125,4.56e-07,0.4392175507127193,0.4971923828125,0.200283203125,-0.01806640625,0.48193359375,0.2,-9.27734375e-05,0.0,0.0054462890625,0.0,16
499,49.90145451399985,7314.72303824,49898547,0,1,none,-0.108154296875,-0.109130859375,-0.108642578125,-0.0198974609375,4.64e-07,0.43113550646551724,0.498779296875,0.200046875,-0.0206298828125,0.4793701171875,0.2,-0.000359375,0.00046582031250000003,0.0054531250000000005,0.0,3
500,50.00145816300028,7314.823037576,49998547,0,1,none,-0.1058349609375,-0.1087646484375,-0.1072998046875,-0.0184326171875,4.64e-07,0.4320320918642241,0.4969482421875,0.200462890625,-0.02001953125,0.47998046875,0.2,0.000740234375,0.0,0.0054531250000000005,0.0,3
501,50.1014638759998,7314.923043904,50098554,0,1,none,-0.104736328125,-0.1109619140625,-0.10784912109375,-0.0194091796875,4.56e-07,0.43815960800438597,0.49365234375,0.19980078125,-0.01806640625,0.48193359375,0.2,-0.00027929687500000003,-0.0002890625,0.005443359375,0.0,16
502,50.20145322700046,7315.02304024,50198551,0,1,none,-0.1072998046875,-0.11083984375,-0.10906982421875,-0.0194091796875,4.64e-07,0.4313501818426724,0.4921875,0.20014648437500002,-0.02001953125,0.47998046875,0.2,-0.0001923828125,0.0,0.0054296875000000005,0.0,3
503,50.30145600299966,7315.123038576,50298550,0,1,none,-0.10693359375,-0.10986328125,-0.1083984375,-0.02001953125,4.64e-07,0.4309524009967672,0.4945068359375,0.1999619140625,-0.020751953125,0.479248046875,0.2,-7.421875e-05,0.0002470703125,0.0054208984375,0.0,16
